model	task	scope	id	name	predicate_kind	type	universe	facts	bytes	attempts	evaluation_ns	sparse_bytes	best_bytes
sc	13-privatized_29-multiple-protecting2-vesal_true.yml	predicate	9	rmw	0	relation	31	5	248	0	0	148	148
sc	13-privatized_29-multiple-protecting2-vesal_true.yml	predicate	10	ext	0	relation	31	332	248	0	0	1456	248
sc	13-privatized_29-multiple-protecting2-vesal_true.yml	predicate	11	fre	5	relation	31	4	248	6	503	144	144
sc	13-privatized_29-multiple-protecting2-vesal_true.yml	predicate	12	coe	5	relation	31	14	248	6	1006	184	184
sc	13-privatized_29-multiple-protecting2-vesal_true.yml	predicate	13	$n0	2	relation	31	20	248	6	499	208	208
sc	13-privatized_29-multiple-protecting2-vesal_true.yml	predicate	14	$n1	2	relation	31	140	248	6	10337	688	248
sc	13-privatized_29-multiple-protecting2-vesal_true.yml	predicate	15	$n2	2	relation	31	140	248	6	1003	688	248
sc	13-privatized_29-multiple-protecting2-vesal_true.yml	predicate	16	$n3	3	relation	31	1	248	6	9390	132	132
sc	13-privatized_29-multiple-protecting2-vesal_true.yml	predicate	17	$n4	5	relation	31	0	248	6	555	128	128
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	base	-1	co	-1	relation	14	7	112	0	0	88	88
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	base	-1	ext	-1	relation	14	114	112	0	0	516	112
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	base	-1	fr	-1	relation	14	5	112	0	0	80	80
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	base	-1	po	-1	relation	14	31	112	0	0	184	112
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	base	-1	rf	-1	relation	14	4	112	0	0	76	76
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	base	-1	rmw	-1	relation	14	3	112	0	0	72	72
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	base	-1	tc	-1	relation	14	1	112	0	0	64	64
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	base	-1	tj	-1	relation	14	0	112	0	0	60	60
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	0	com	2	relation	14	16	112	2	135	124	112
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	1	order	2	relation	14	43	112	2	132	232	112
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	2	reach	12	relation	14	62	112	2	2966	308	112
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	3	rf	0	relation	14	4	112	0	0	76	76
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	4	fr	0	relation	14	5	112	0	0	80	80
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	5	co	0	relation	14	7	112	0	0	88	88
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	6	po	0	relation	14	31	112	0	0	184	112
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	7	tc	0	relation	14	1	112	0	0	64	64
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	8	tj	0	relation	14	0	112	0	0	60	60
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	9	rmw	0	relation	14	3	112	0	0	72	72
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	10	ext	0	relation	14	114	112	0	0	516	112
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	11	fre	5	relation	14	2	112	2	160	68	68
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	12	coe	5	relation	14	6	112	2	414	84	84
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	13	$n0	2	relation	14	9	112	2	162	96	96
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	14	$n1	2	relation	14	32	112	2	1916	188	112
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	15	$n2	2	relation	14	32	112	2	258	188	112
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	16	$n3	3	relation	14	0	112	2	905	60	60
sc	13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	predicate	17	$n4	5	relation	14	0	112	2	153	60	60
sc	13-privatized_24-multiple-protecting_true.yml	base	-1	co	-1	relation	52	140	416	0	0	772	416
sc	13-privatized_24-multiple-protecting_true.yml	base	-1	ext	-1	relation	52	1574	416	0	0	6508	416
sc	13-privatized_24-multiple-protecting_true.yml	base	-1	fr	-1	relation	52	79	416	0	0	528	416
sc	13-privatized_24-multiple-protecting_true.yml	base	-1	po	-1	relation	52	529	416	0	0	2328	416
sc	13-privatized_24-multiple-protecting_true.yml	base	-1	rf	-1	relation	52	19	416	0	0	288	288
sc	13-privatized_24-multiple-protecting_true.yml	base	-1	rmw	-1	relation	52	12	416	0	0	260	260
sc	13-privatized_24-multiple-protecting_true.yml	base	-1	tc	-1	relation	52	1	416	0	0	216	216
sc	13-privatized_24-multiple-protecting_true.yml	base	-1	tj	-1	relation	52	0	416	0	0	212	212
sc	13-privatized_24-multiple-protecting_true.yml	predicate	0	com	2	relation	52	238	416	12	1023	1164	416
sc	13-privatized_24-multiple-protecting_true.yml	predicate	1	order	2	relation	52	664	416	12	1042	2868	416
sc	13-privatized_24-multiple-protecting_true.yml	predicate	2	reach	12	relation	52	1250	416	12	94823	5212	416
sc	13-privatized_24-multiple-protecting_true.yml	predicate	3	rf	0	relation	52	19	416	0	0	288	288
sc	13-privatized_24-multiple-protecting_true.yml	predicate	4	fr	0	relation	52	79	416	0	0	528	416
sc	13-privatized_24-multiple-protecting_true.yml	predicate	5	co	0	relation	52	140	416	0	0	772	416
sc	13-privatized_24-multiple-protecting_true.yml	predicate	6	po	0	relation	52	529	416	0	0	2328	416
sc	13-privatized_24-multiple-protecting_true.yml	predicate	7	tc	0	relation	52	1	416	0	0	216	216
sc	13-privatized_24-multiple-protecting_true.yml	predicate	8	tj	0	relation	52	0	416	0	0	212	212
sc	13-privatized_24-multiple-protecting_true.yml	predicate	9	rmw	0	relation	52	12	416	0	0	260	260
sc	13-privatized_24-multiple-protecting_true.yml	predicate	10	ext	0	relation	52	1574	416	0	0	6508	416
sc	13-privatized_24-multiple-protecting_true.yml	predicate	11	fre	5	relation	52	32	416	12	1229	340	340
sc	13-privatized_24-multiple-protecting_true.yml	predicate	12	coe	5	relation	52	87	416	12	2824	560	416
sc	13-privatized_24-multiple-protecting_true.yml	predicate	13	$n0	2	relation	52	98	416	12	1277	604	416
sc	13-privatized_24-multiple-protecting_true.yml	predicate	14	$n1	2	relation	52	530	416	12	4293	2332	416
sc	13-privatized_24-multiple-protecting_true.yml	predicate	15	$n2	2	relation	52	530	416	12	1623	2332	416
sc	13-privatized_24-multiple-protecting_true.yml	predicate	16	$n3	3	relation	52	13	416	12	49379	264	264
sc	13-privatized_24-multiple-protecting_true.yml	predicate	17	$n4	5	relation	52	0	416	12	1242	212	212
sc	13-privatized_27-multiple-protecting2_true.yml	base	-1	co	-1	relation	61	140	488	0	0	808	488
sc	13-privatized_27-multiple-protecting2_true.yml	base	-1	ext	-1	relation	61	2110	488	0	0	8688	488
sc	13-privatized_27-multiple-protecting2_true.yml	base	-1	fr	-1	relation	61	85	488	0	0	588	488
sc	13-privatized_27-multiple-protecting2_true.yml	base	-1	po	-1	relation	61	475	488	0	0	2148	488
sc	13-privatized_27-multiple-protecting2_true.yml	base	-1	rf	-1	relation	61	19	488	0	0	324	324
sc	13-privatized_27-multiple-protecting2_true.yml	base	-1	rmw	-1	relation	61	12	488	0	0	296	296
sc	13-privatized_27-multiple-protecting2_true.yml	base	-1	tc	-1	relation	61	2	488	0	0	256	256
sc	13-privatized_27-multiple-protecting2_true.yml	base	-1	tj	-1	relation	61	1	488	0	0	252	252
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	0	com	2	relation	61	244	488	36	3159	1224	488
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	1	order	2	relation	61	636	488	36	3216	2792	488
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	2	reach	12	relation	61	1428	488	36	348839	5960	488
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	3	rf	0	relation	61	19	488	0	0	324	324
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	4	fr	0	relation	61	85	488	0	0	588	488
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	5	co	0	relation	61	140	488	0	0	808	488
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	6	po	0	relation	61	475	488	0	0	2148	488
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	7	tc	0	relation	61	2	488	0	0	256	256
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	8	tj	0	relation	61	1	488	0	0	252	252
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	9	rmw	0	relation	61	12	488	0	0	296	296
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	10	ext	0	relation	61	2110	488	0	0	8688	488
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	11	fre	5	relation	61	44	488	36	3581	424	424
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	12	coe	5	relation	61	99	488	36	6306	644	488
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	13	$n0	2	relation	61	104	488	36	3575	664	488
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	14	$n1	2	relation	61	477	488	36	14003	2156	488
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	15	$n2	2	relation	61	478	488	36	4219	2160	488
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	16	$n3	3	relation	61	27	488	36	195613	356	356
sc	13-privatized_27-multiple-protecting2_true.yml	predicate	17	$n4	5	relation	61	0	488	36	3624	248	248
sc	14_spin2003.yml	predicate	0	com	2	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	1	order	2	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	2	reach	12	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	3	rf	0	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	4	fr	0	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	5	co	0	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	6	po	0	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	7	tc	0	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	8	tj	0	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	9	rmw	0	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	10	ext	0	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	11	fre	5	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	12	coe	5	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	13	$n0	2	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	14	$n1	2	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	15	$n2	2	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	16	$n3	3	relation	0	0	0	0	0	4	0
sc	14_spin2003.yml	predicate	17	$n4	5	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	0	com	2	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	1	order	2	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	2	reach	12	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	3	rf	0	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	4	fr	0	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	5	co	0	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	6	po	0	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	7	tc	0	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	8	tj	0	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	9	rmw	0	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	10	ext	0	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	11	fre	5	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	12	coe	5	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	13	$n0	2	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	14	$n1	2	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	15	$n2	2	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	16	$n3	3	relation	0	0	0	0	0	4	0
sc	36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	predicate	17	$n4	5	relation	0	0	0	0	0	4	0
sc	36-apron_21-traces-cluster-based_true.yml	base	-1	co	-1	relation	35	25	280	0	0	244	244
sc	36-apron_21-traces-cluster-based_true.yml	base	-1	ext	-1	relation	35	688	280	0	0	2896	280
sc	36-apron_21-traces-cluster-based_true.yml	base	-1	fr	-1	relation	35	15	280	0	0	204	204
sc	36-apron_21-traces-cluster-based_true.yml	base	-1	po	-1	relation	35	115	280	0	0	604	280
sc	36-apron_21-traces-cluster-based_true.yml	base	-1	rf	-1	relation	35	9	280	0	0	180	180
sc	36-apron_21-traces-cluster-based_true.yml	base	-1	rmw	-1	relation	35	5	280	0	0	164	164
sc	36-apron_21-traces-cluster-based_true.yml	base	-1	tc	-1	relation	35	3	280	0	0	156	156
sc	36-apron_21-traces-cluster-based_true.yml	base	-1	tj	-1	relation	35	0	280	0	0	144	144
sc	36-apron_21-traces-cluster-based_true.yml	predicate	0	com	2	relation	35	49	280	13	972	340	280
sc	36-apron_21-traces-cluster-based_true.yml	predicate	1	order	2	relation	35	154	280	13	957	760	280
sc	36-apron_21-traces-cluster-based_true.yml	predicate	2	reach	12	relation	35	335	280	13	45139	1484	280
sc	36-apron_21-traces-cluster-based_true.yml	predicate	3	rf	0	relation	35	9	280	0	0	180	180
sc	36-apron_21-traces-cluster-based_true.yml	predicate	4	fr	0	relation	35	15	280	0	0	204	204
sc	36-apron_21-traces-cluster-based_true.yml	predicate	5	co	0	relation	35	25	280	0	0	244	244
sc	36-apron_21-traces-cluster-based_true.yml	predicate	6	po	0	relation	35	115	280	0	0	604	280
sc	36-apron_21-traces-cluster-based_true.yml	predicate	7	tc	0	relation	35	3	280	0	0	156	156
sc	36-apron_21-traces-cluster-based_true.yml	predicate	8	tj	0	relation	35	0	280	0	0	144	144
sc	36-apron_21-traces-cluster-based_true.yml	predicate	9	rmw	0	relation	35	5	280	0	0	164	164
sc	36-apron_21-traces-cluster-based_true.yml	predicate	10	ext	0	relation	35	688	280	0	0	2896	280
sc	36-apron_21-traces-cluster-based_true.yml	predicate	11	fre	5	relation	35	6	280	13	1210	168	168
sc	36-apron_21-traces-cluster-based_true.yml	predicate	12	coe	5	relation	35	21	280	13	2192	228	228
sc	36-apron_21-traces-cluster-based_true.yml	predicate	13	$n0	2	relation	35	24	280	13	1200	240	240
sc	36-apron_21-traces-cluster-based_true.yml	predicate	14	$n1	2	relation	35	118	280	13	3937	616	280
sc	36-apron_21-traces-cluster-based_true.yml	predicate	15	$n2	2	relation	35	118	280	13	1628	616	280
sc	36-apron_21-traces-cluster-based_true.yml	predicate	16	$n3	3	relation	35	1	280	13	23087	148	148
sc	36-apron_21-traces-cluster-based_true.yml	predicate	17	$n4	5	relation	35	0	280	13	1120	144	144
sc	29_conditionals_vs.yml	predicate	0	com	2	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	1	order	2	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	2	reach	12	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	3	rf	0	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	4	fr	0	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	5	co	0	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	6	po	0	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	7	tc	0	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	8	tj	0	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	9	rmw	0	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	10	ext	0	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	11	fre	5	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	12	coe	5	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	13	$n0	2	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	14	$n1	2	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	15	$n2	2	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	16	$n3	3	relation	0	0	0	0	0	4	0
sc	29_conditionals_vs.yml	predicate	17	$n4	5	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	0	com	2	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	1	order	2	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	2	reach	12	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	3	rf	0	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	4	fr	0	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	5	co	0	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	6	po	0	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	7	tc	0	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	8	tj	0	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	9	rmw	0	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	10	ext	0	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	11	fre	5	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	12	coe	5	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	13	$n0	2	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	14	$n1	2	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	15	$n2	2	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	16	$n3	3	relation	0	0	0	0	0	4	0
sc	46_monabsex2_vs.yml	predicate	17	$n4	5	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	0	com	2	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	1	order	2	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	2	reach	12	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	3	rf	0	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	4	fr	0	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	5	co	0	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	6	po	0	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	7	tc	0	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	8	tj	0	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	9	rmw	0	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	10	ext	0	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	11	fre	5	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	12	coe	5	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	13	$n0	2	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	14	$n1	2	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	15	$n2	2	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	16	$n3	3	relation	0	0	0	0	0	4	0
sc	45_monabsex1_vs.yml	predicate	17	$n4	5	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	0	com	2	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	1	order	2	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	2	reach	12	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	3	rf	0	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	4	fr	0	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	5	co	0	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	6	po	0	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	7	tc	0	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	8	tj	0	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	9	rmw	0	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	10	ext	0	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	11	fre	5	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	12	coe	5	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	13	$n0	2	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	14	$n1	2	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	15	$n2	2	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	16	$n3	3	relation	0	0	0	0	0	4	0
sc	48_ticket_lock_low_contention_vs-pthread.yml	predicate	17	$n4	5	relation	0	0	0	0	0	4	0
sc	stateful01-2.yml	base	-1	co	-1	relation	32	46	256	0	0	316	256
sc	stateful01-2.yml	base	-1	ext	-1	relation	32	736	256	0	0	3076	256
sc	stateful01-2.yml	base	-1	fr	-1	relation	32	20	256	0	0	212	212
sc	stateful01-2.yml	base	-1	po	-1	relation	32	122	256	0	0	620	256
sc	stateful01-2.yml	base	-1	rf	-1	relation	32	7	256	0	0	160	160
sc	stateful01-2.yml	base	-1	rmw	-1	relation	32	4	256	0	0	148	148
sc	stateful01-2.yml	base	-1	tc	-1	relation	32	2	256	0	0	140	140
sc	stateful01-2.yml	base	-1	tj	-1	relation	32	1	256	0	0	136	136
sc	stateful01-2.yml	predicate	0	com	2	relation	32	73	256	6	496	424	256
sc	stateful01-2.yml	predicate	1	order	2	relation	32	176	256	6	441	836	256
sc	stateful01-2.yml	predicate	2	reach	12	relation	32	471	256	6	26591	2016	256
sc	stateful01-2.yml	predicate	3	rf	0	relation	32	7	256	0	0	160	160
sc	stateful01-2.yml	predicate	4	fr	0	relation	32	20	256	0	0	212	212
sc	stateful01-2.yml	predicate	5	co	0	relation	32	46	256	0	0	316	256
sc	stateful01-2.yml	predicate	6	po	0	relation	32	122	256	0	0	620	256
sc	stateful01-2.yml	predicate	7	tc	0	relation	32	2	256	0	0	140	140
sc	stateful01-2.yml	predicate	8	tj	0	relation	32	1	256	0	0	136	136
sc	stateful01-2.yml	predicate	9	rmw	0	relation	32	4	256	0	0	148	148
sc	stateful01-2.yml	predicate	10	ext	0	relation	32	736	256	0	0	3076	256
sc	stateful01-2.yml	predicate	11	fre	5	relation	32	9	256	6	530	168	168
sc	stateful01-2.yml	predicate	12	coe	5	relation	32	37	256	6	1164	280	256
sc	stateful01-2.yml	predicate	13	$n0	2	relation	32	27	256	6	540	240	240
sc	stateful01-2.yml	predicate	14	$n1	2	relation	32	124	256	6	2143	628	256
sc	stateful01-2.yml	predicate	15	$n2	2	relation	32	125	256	6	686	632	256
sc	stateful01-2.yml	predicate	16	$n3	3	relation	32	3	256	6	11091	144	144
sc	stateful01-2.yml	predicate	17	$n4	5	relation	32	0	256	6	580	132	132
sc	stateful01-1.yml	base	-1	co	-1	relation	31	38	248	0	0	280	248
sc	stateful01-1.yml	base	-1	ext	-1	relation	31	688	248	0	0	2880	248
sc	stateful01-1.yml	base	-1	fr	-1	relation	31	20	248	0	0	208	208
sc	stateful01-1.yml	base	-1	po	-1	relation	31	115	248	0	0	588	248
sc	stateful01-1.yml	base	-1	rf	-1	relation	31	7	248	0	0	156	156
sc	stateful01-1.yml	base	-1	rmw	-1	relation	31	3	248	0	0	140	140
sc	stateful01-1.yml	base	-1	tc	-1	relation	31	2	248	0	0	136	136
sc	stateful01-1.yml	base	-1	tj	-1	relation	31	1	248	0	0	132	132
sc	stateful01-1.yml	predicate	0	com	2	relation	31	65	248	2	148	388	248
sc	stateful01-1.yml	predicate	1	order	2	relation	31	163	248	2	150	780	248
sc	stateful01-1.yml	predicate	2	reach	12	relation	31	444	248	2	8255	1904	248
sc	stateful01-1.yml	predicate	3	rf	0	relation	31	7	248	0	0	156	156
sc	stateful01-1.yml	predicate	4	fr	0	relation	31	20	248	0	0	208	208
sc	stateful01-1.yml	predicate	5	co	0	relation	31	38	248	0	0	280	248
sc	stateful01-1.yml	predicate	6	po	0	relation	31	115	248	0	0	588	248
sc	stateful01-1.yml	predicate	7	tc	0	relation	31	2	248	0	0	136	136
sc	stateful01-1.yml	predicate	8	tj	0	relation	31	1	248	0	0	132	132
sc	stateful01-1.yml	predicate	9	rmw	0	relation	31	3	248	0	0	140	140
sc	stateful01-1.yml	predicate	10	ext	0	relation	31	688	248	0	0	2880	248
sc	stateful01-1.yml	predicate	11	fre	5	relation	31	9	248	2	185	164	164
sc	stateful01-1.yml	predicate	12	coe	5	relation	31	31	248	2	408	252	248
sc	stateful01-1.yml	predicate	13	$n0	2	relation	31	27	248	2	205	236	236
sc	stateful01-1.yml	predicate	14	$n1	2	relation	31	117	248	2	8259	596	248
sc	stateful01-1.yml	predicate	15	$n2	2	relation	31	118	248	2	417	600	248
sc	stateful01-1.yml	predicate	16	$n3	3	relation	31	0	248	2	3336	128	128
sc	stateful01-1.yml	predicate	17	$n4	5	relation	31	0	248	2	167	128	128
sc	time_var_mutex.yml	base	-1	co	-1	relation	28	19	224	0	0	192	192
sc	time_var_mutex.yml	base	-1	ext	-1	relation	28	542	224	0	0	2284	224
sc	time_var_mutex.yml	base	-1	fr	-1	relation	28	9	224	0	0	152	152
